timestamp,temperature,tds,depth
1743338152.196308,33.0,0.0,0.04,16.79
1743338153.1993425,33.0,0.0,-0.16,16.73
1743338154.1995213,33.0,0.0,-0.16,16.7
1743338155.202594,33.0,0.0,0.04,16.82
1743338156.2058897,33.0,0.0,-0.16,16.7
1743338157.2096753,33.0,0.0,-0.16,16.78
1743338158.208925,33.0,0.0,-0.16,16.77
1743338159.2130008,33.0,0.0,-0.16,16.72
1743338160.2160704,33.0,0.0,0.04,16.84
1743338161.2189267,33.0,0.0,-0.16,16.7
1743338162.2229168,33.0,0.0,-0.16,16.75
1743338163.2221758,33.0,0.0,0.04,16.77
1743338164.225468,33.0,0.0,-0.16,16.69
1743338165.2292354,33.0,0.0,0.04,16.82
1743338166.2322493,33.0,0.0,-0.16,16.71
1743338167.2325227,33.0,0.0,0.04,16.72
1743338168.235566,33.0,0.0,-0.16,16.8
1743338169.2386658,33.0,0.0,0.04,16.69
1743338170.2425354,33.0,0.0,-0.16,16.79
1743338171.2419007,33.0,0.0,-0.16,16.72
1743338172.2459664,33.0,0.0,-0.16,16.72
1743338173.249014,33.0,0.0,-0.16,16.84
1743338174.251914,33.0,0.0,-0.16,16.71
1743338175.2521765,33.0,0.0,0.04,16.81
1743338176.2551634,33.0,0.0,0.04,16.73
1743338177.2592185,33.0,0.0,-0.16,16.71
1743338178.2621615,33.0,0.0,-0.16,16.84
1743338179.2652304,33.0,0.0,0.04,16.7
1743338180.2654402,33.0,0.0,-0.16,16.76
1743338181.2685373,33.0,0.0,-0.16,16.75
1743338182.2716296,33.0,0.0,-0.16,16.71
1743338183.2754862,33.0,0.0,0.04,16.83
1743338184.2747595,33.0,0.0,-0.16,16.7
1743338185.2788281,33.0,0.0,-0.16,16.72
1743338186.2818887,33.0,0.0,0.04,16.81
1743338187.2848482,33.0,0.0,-0.16,16.71
1743338188.2851365,33.0,0.0,-0.16,16.81
1743338189.2882164,33.0,0.0,-0.16,16.76
1743338190.2922146,33.0,0.0,-0.16,16.73
1743338191.295121,33.0,0.0,-0.16,16.83
1743338192.2943435,33.0,0.0,-0.16,16.69
1743338193.2984474,33.0,0.0,-0.16,16.74
1743338194.3014686,33.0,0.0,0.04,16.82
1743338195.3045373,33.0,0.0,-0.16,16.71
1743338196.3084607,33.0,0.0,-0.16,16.77
1743338197.3077881,33.0,0.0,-0.16,16.79
1743338198.3118632,33.0,0.0,-0.16,16.72
1743338199.3148491,33.0,0.0,-0.16,16.81
1743338200.317792,33.0,0.0,-0.16,16.78
1743338201.3179884,33.0,0.0,0.04,16.71
1743338202.3210654,33.0,0.0,-0.16,16.8
1743338203.3250306,33.0,0.0,-0.16,16.73
1743338204.3280377,33.0,0.0,0.04,16.7
1743338205.3273416,33.0,0.0,-0.16,16.82
1743338206.3314457,33.0,0.0,-0.16,16.75
1743338207.3343995,33.0,0.0,-0.16,16.72
1743338208.3374946,33.0,0.0,0.04,16.83
1743338209.3376627,32.94,0.0,-0.16,16.74
1743338210.3407624,33.0,0.0,-0.16,16.73
1743338211.344633,33.0,0.0,-0.16,16.83
1743338212.3476198,33.0,0.0,-0.16,16.72
1743338213.3470001,33.0,0.0,-0.16,16.7
1743338214.3509161,33.0,0.0,-0.16,16.83
1743338215.3539712,33.0,0.0,-0.16,16.71
1743338216.3579345,33.0,0.0,-0.16,16.71
1743338217.360952,33.0,0.0,-0.16,16.83
1743338218.3603067,33.0,0.0,0.04,16.7
1743338219.364327,33.0,0.0,-0.16,16.71
1743338220.3672197,33.0,0.0,-0.16,16.82
1743338221.370448,33.0,0.0,-0.16,16.71
1743338222.3705976,33.0,0.0,-0.16,16.73
1743338223.3737366,33.0,0.0,-0.16,16.85
1743338224.3776,33.0,0.0,-0.16,16.74
1743338225.3806663,33.0,0.0,-0.16,16.73
1743338226.379985,33.0,0.0,-0.36,16.81
1743338227.383854,33.0,0.0,-0.16,16.75
1743338228.3868499,33.0,0.0,-0.16,16.71
1743338229.3908374,33.0,0.0,-0.16,16.79
1743338230.39007,33.0,0.0,-0.16,16.78
1743338231.3933039,33.0,0.0,-0.16,16.7
1743338232.3971293,33.0,0.0,-0.16,16.75
1743338233.4001098,33.0,0.0,-0.16,16.81
1743338234.400349,33.0,0.0,-0.16,16.71
1743338235.4034228,33.0,0.0,-0.16,16.74
1743338236.4067256,33.0,0.0,-0.16,16.85
1743338237.4104533,33.0,0.0,-0.16,16.72
1743338238.4097383,33.0,0.0,-0.16,16.73
1743338239.4138455,33.0,0.0,-0.16,16.85
1743338240.4168835,33.0,0.0,-0.16,16.73
1743338241.4197154,33.0,0.0,-0.16,16.71
1743338242.423727,33.0,0.0,-0.16,16.84
1743338243.4229846,33.0,0.0,-0.16,16.73
1743338244.426268,33.0,0.0,-0.16,16.71
1743338245.4300659,33.0,0.0,-0.16,16.8
1743338246.433076,33.0,0.0,-0.16,16.76
1743338247.4333692,33.0,0.0,0.04,16.72
1743338248.4364555,33.0,0.0,-0.16,16.79
1743338249.4394712,33.0,0.0,-0.36,16.83
1743338250.4433956,33.0,0.0,-0.16,16.71
1743338251.4425511,33.0,0.0,-0.16,16.74
1743338252.4466271,33.0,0.0,-0.16,16.83
1743338253.4496129,33.0,0.0,-0.16,16.7
1743338254.4526021,33.0,0.0,-0.16,16.72
1743338255.45292,33.0,0.0,-0.16,16.84
1743338256.4560132,33.0,0.0,-0.16,16.73
1743338257.4599895,33.0,0.0,-0.16,16.73
1743338258.4629421,33.0,0.0,-0.16,16.84
1743338259.4622042,33.0,0.0,-0.16,16.75
1743338260.466284,33.0,0.0,0.04,16.73
1743338261.4692614,33.0,0.0,0.04,16.82
1743338262.4722447,33.0,0.0,-0.16,16.76
1743338263.4723985,33.0,0.0,-0.16,16.71
1743338264.4754658,33.0,0.0,-0.16,16.79
1743338265.479577,33.0,0.0,0.04,16.76
1743338266.482487,33.0,0.0,-0.16,16.71
1743338267.4855032,33.0,0.0,0.04,16.77
1743338268.4857552,33.0,0.0,-0.16,16.79
1743338269.4888203,33.0,0.0,-0.16,16.71
1743338270.4929934,33.0,0.0,-0.16,16.75
1743338271.495891,33.0,0.0,-0.16,16.82
1743338272.4951558,33.0,0.0,-0.16,16.73
1743338273.499197,33.0,0.0,-0.16,16.74
1743338274.5021396,33.0,0.0,-0.16,16.86
1743338275.5051847,33.0,0.0,-0.16,16.74
1743338276.5053086,33.0,0.0,-0.16,16.71
1743338277.508374,33.0,0.0,-0.16,16.79
1743338278.5123842,33.0,0.0,-0.16,16.79
1743338279.5153646,33.0,0.0,-0.16,16.7
1743338280.5147345,33.0,0.0,-0.16,16.72
1743338281.5187128,33.0,0.0,-0.16,16.84
1743338282.5217159,33.0,0.0,-0.16,16.75
1743338283.5256593,33.0,0.0,-0.16,16.71
1743338284.524855,33.0,0.0,0.04,16.75
1743338285.5279949,33.0,0.0,0.04,16.83
1743338286.5321019,33.0,0.0,-0.16,16.73
1743338287.535004,33.0,0.0,-0.16,16.73
1743338288.5380838,33.0,0.0,-0.16,16.78
1743338289.5383067,33.0,0.0,-0.16,16.86
1743338290.5414066,33.0,0.0,-0.16,16.75
1743338291.5452929,33.0,0.0,0.04,16.71
1743338292.5482478,33.0,0.0,-0.16,16.74
1743338293.547637,33.0,0.0,-0.16,16.84
1743338294.5515556,33.0,0.0,-0.16,16.76
1743338295.5545404,33.0,0.0,0.04,16.71
1743338296.5585778,33.0,0.0,-0.16,16.73
1743338297.5578527,33.0,0.0,-0.16,16.82
1743338298.5610251,33.0,0.0,0.04,16.85
1743338299.5649004,33.0,0.0,0.04,16.74
1743338300.5678215,33.0,0.0,0.04,16.71
1743338301.568036,33.0,0.0,-0.16,16.73
1743338302.5711057,33.0,0.0,-0.16,16.83
1743338303.5742314,33.0,0.0,0.04,16.79
1743338304.5781088,33.0,0.0,-0.16,16.7
1743338305.577416,33.0,0.0,-0.16,16.72
1743338306.5806866,33.0,0.0,-0.16,16.76
1743338307.5845528,33.0,0.0,-0.16,16.86
1743338308.587473,33.0,0.0,-0.16,16.79
1743338309.5914435,33.0,0.0,-0.16,16.73
1743338310.59069,33.0,0.0,-0.16,16.73
1743338311.5938857,33.0,0.0,-0.16,16.76
1743338312.5976844,33.0,0.0,-0.16,16.84
1743338313.600694,33.0,0.0,-0.16,16.76
1743338314.6009316,33.0,0.0,-0.16,16.72
1743338315.6041067,33.0,0.0,-0.16,16.71
1743338316.6070633,33.0,0.0,-0.16,16.77
1743338317.6110327,33.0,0.0,-0.16,16.85
1743338318.6102016,33.0,0.0,-0.16,16.75
1743338319.6142733,33.0,0.0,-0.16,16.71
1743338320.617351,33.0,0.0,-0.16,16.71
1743338321.620301,33.0,0.0,-0.16,16.79
1743338322.6204743,33.0,0.0,-0.16,16.83
1743338323.6235552,33.0,0.0,-0.16,16.73
1743338324.6270697,33.0,0.0,-0.16,16.71
1743338325.6305704,33.0,0.0,-0.16,16.72
1743338326.6336102,33.0,0.0,-0.16,16.82
1743338327.6339023,33.0,0.0,-0.16,16.84
1743338328.6369896,33.0,0.0,-0.16,16.75
1743338329.639954,33.0,0.0,-0.16,16.74
1743338330.6438622,33.0,0.0,-0.16,16.74
1743338331.6430867,33.0,0.0,-0.16,16.81
1743338332.647158,33.0,0.0,-0.16,16.81
1743338333.6501381,33.0,0.0,0.04,16.73
1743338334.6531322,33.0,0.0,-0.16,16.71
1743338335.6533637,33.0,0.0,-0.16,16.73
1743338336.656532,33.0,0.0,-0.16,16.8
1743338337.6597054,33.0,0.0,-0.16,16.87
1743338338.6634514,33.0,0.0,-0.16,16.78
1743338339.662737,33.0,0.0,0.04,16.73
1743338340.6667216,33.0,0.0,-0.16,16.73
1743338341.6697073,33.0,0.0,-0.36,16.73
1743338342.6727502,33.0,0.0,0.04,16.8
1743338343.6729329,33.0,0.0,-0.36,16.79
1743338344.6759772,33.0,0.0,-0.16,16.72
1743338345.6801155,33.0,0.0,-0.16,16.71
1743338346.6830583,33.0,0.0,0.04,16.73
1743338347.6860201,33.0,0.0,-0.16,16.79
1743338348.6863525,33.0,0.0,-0.16,16.87
1743338349.689419,33.0,0.0,-0.16,16.81
1743338350.6932948,33.0,0.0,-0.16,16.73
1743338351.6962776,33.0,0.0,-0.16,16.71
1743338352.6955426,33.0,0.0,-0.16,16.72
1743338353.6995847,33.0,0.0,-0.16,16.78
1743338354.7025633,33.0,0.0,-0.16,16.84
1743338355.705691,33.0,0.0,-0.16,16.78
1743338356.7058976,33.0,0.0,-0.16,16.73
1743338357.7089505,33.0,0.0,-0.16,16.74
1743338358.7129447,33.0,0.0,-0.16,16.74
1743338359.7158768,33.0,0.0,-0.16,16.81
1743338360.715178,33.0,0.0,0.04,16.86
1743338361.7191367,33.0,0.0,-0.16,16.77
1743338362.7221887,33.0,0.0,-0.16,16.71
1743338363.7253282,33.0,0.0,0.04,16.71
1743338364.7253218,33.0,0.0,-0.16,16.73
1743338365.7285364,33.0,0.0,-0.16,16.81
1743338366.7324607,33.0,0.0,-0.16,16.83
1743338367.7354555,33.0,0.0,-0.16,16.74
1743338368.7385411,33.0,0.0,-0.16,16.71
1743338369.7387018,33.0,0.0,-0.16,16.71
1743338370.7417672,33.0,0.0,-0.16,16.76
1743338371.7457561,33.0,0.0,0.04,16.85
1743338372.748724,33.0,0.0,-0.16,16.83
1743338373.7482023,33.0,0.0,-0.16,16.75
1743338374.7520993,33.0,0.0,0.04,16.74
1743338375.7550716,33.0,0.0,-0.16,16.74
1743338376.7582343,33.0,0.0,-0.16,16.8
1743338377.7582967,33.0,0.0,-0.16,16.86
1743338378.7614858,33.0,0.0,-0.16,16.81
1743338379.765341,33.0,0.0,-0.16,16.74
1743338380.7683663,33.0,0.0,-0.16,16.72
1743338381.7684886,33.0,0.0,-0.16,16.73
1743338382.7715278,33.0,0.0,-0.16,16.77
1743338383.7745953,33.0,0.0,-0.16,16.84
1743338384.7785196,33.0,0.0,0.04,16.82
1743338385.777825,33.0,0.0,0.04,16.76
1743338386.781102,33.0,0.0,-0.16,16.73
1743338387.7849715,33.0,0.0,-0.16,16.74
1743338388.7878795,33.0,0.0,-0.16,16.74
1743338389.7881043,33.0,0.0,-0.16,16.8
1743338390.7910972,33.0,0.0,0.04,16.84
1743338391.7942982,33.0,0.0,-0.16,16.81
1743338392.798079,33.0,0.0,-0.16,16.74
1743338393.8010986,33.0,0.0,-0.16,16.71
1743338394.8013637,33.0,0.0,-0.16,16.71
1743338395.80451,33.0,0.0,-0.16,16.74
1743338396.8074505,33.0,0.0,-0.16,16.79
1743338397.811401,33.0,0.0,-0.16,16.86
1743338398.810714,33.0,0.0,-0.16,16.86
1743338399.8147871,33.0,0.0,-0.16,16.79
1743338400.817692,33.0,0.0,-0.16,16.72
1743338401.82065,33.0,0.0,-0.16,16.72
1743338402.820871,33.0,0.0,-0.16,16.73
1743338403.8239248,33.0,0.0,-0.16,16.75
1743338404.8270888,33.0,0.0,-0.16,16.8
1743338405.8309584,33.0,0.0,-0.16,16.85
1743338406.830226,33.0,0.0,0.04,16.83
1743338407.8342896,33.0,0.0,0.04,16.78
1743338408.8372724,33.0,0.0,-0.16,16.73
1743338409.8402166,33.0,0.0,-0.16,16.74
1743338410.8404243,33.0,0.0,-0.16,16.73
1743338411.8434799,33.0,0.0,-0.16,16.74
1743338412.8475425,33.0,0.0,-0.16,16.79
1743338413.8504694,33.0,0.0,-0.16,16.84
1743338414.8497088,33.0,0.0,-0.16,16.85
1743338415.8537843,33.0,0.0,-0.16,16.77
1743338416.8567917,33.0,0.0,-0.16,16.73
1743338417.8599248,33.0,0.0,-0.16,16.72
1743338418.8637664,33.0,0.0,-0.16,16.71
1743338419.8630302,33.0,0.0,-0.16,16.73
1743338420.8671744,33.0,0.0,-0.16,16.8
1743338421.8701098,33.0,0.0,-0.16,16.86
1743338422.8730993,33.0,0.0,-0.16,16.82
1743338423.8733613,33.0,0.0,-0.16,16.76
1743338424.8764293,33.0,0.0,-0.16,16.75
1743338425.8804138,33.0,0.0,-0.16,16.74
1743338426.8833492,33.0,0.0,-0.16,16.75
1743338427.8827064,33.0,0.0,-0.16,16.81
1743338428.8866158,33.0,0.0,-0.16,16.85
1743338429.8896456,33.0,0.0,-0.16,16.82
1743338430.8927565,33.0,0.0,0.04,16.75
1743338431.892821,33.0,0.0,-0.16,16.7
1743338432.8958757,33.06,0.0,-0.16,16.72
1743338433.9000266,33.0,0.0,-0.36,16.74
1743338434.902948,33.0,0.0,-0.16,16.79
1743338435.9060025,33.0,0.0,-0.36,16.86
1743338436.9062226,33.0,0.0,-0.16,16.85
1743338437.9092908,33.0,0.0,-0.16,16.77
1743338438.9132168,33.06,0.0,-0.16,16.74
1743338439.9161863,33.0,0.0,-0.16,16.75
1743338440.9155397,33.0,0.0,-0.16,16.72
1743338441.919451,33.06,0.0,0.04,16.74
1743338442.9224308,33.0,0.0,-0.16,16.78
1743338443.9256275,33.0,0.0,-0.16,16.82
1743338444.9256513,33.0,0.0,-0.16,16.85
1743338445.9288752,33.06,0.0,-0.16,16.84
1743338446.9327974,33.0,0.0,-0.16,16.8
1743338447.935754,33.0,0.0,-0.16,16.76
1743338448.9352148,33.0,0.0,-0.16,16.74
1743338449.9390554,33.06,0.0,-0.16,16.74
1743338450.9421074,33.0,0.0,-0.16,16.72
1743338451.945969,33.06,0.0,-0.16,16.73
1743338452.9451706,33.0,0.0,0.04,16.74
1743338453.9483879,33.06,0.0,-0.16,16.79
1743338454.952305,33.0,0.0,-0.16,16.83
1743338455.9553416,33.0,0.0,-0.16,16.87
1743338456.9584925,33.0,0.0,-0.16,16.83
1743338457.9586005,33.0,0.0,0.04,16.79
1743338458.961771,33.06,0.0,0.04,16.75
1743338459.965605,33.0,0.0,-0.16,16.75
1743338460.9685538,33.0,0.0,0.04,16.72
1743338461.9687738,33.0,0.0,-0.16,16.73
1743338462.9718246,33.0,0.0,-0.16,16.75
1743338463.9748378,33.0,0.0,-0.16,16.77
1743338464.978808,33.0,0.0,-0.16,16.81
1743338465.978066,33.0,0.0,-0.16,16.85
1743338466.981288,33.0,0.0,-0.16,16.83
1743338467.9851553,33.0,0.0,-0.16,16.78
1743338468.9881282,33.0,0.0,-0.16,16.72
1743338469.9913175,33.0,0.0,-0.16,16.72
1743338470.9914677,33.0,0.0,-0.16,16.73
1743338471.9946146,33.0,0.0,-0.16,16.72
1743338472.998382,33.0,0.0,0.04,16.75
1743338474.001384,33.0,0.0,-0.16,16.8
1743338475.0016117,33.0,0.0,-0.16,16.85
1743338476.0046782,33.0,0.0,-0.16,16.83
1743338477.0077858,33.0,0.0,-0.16,16.77
1743338478.0116882,33.0,0.0,-0.16,16.74
1743338479.0109885,33.0,0.0,-0.16,16.75
1743338480.0150955,33.0,0.0,-0.16,16.76
1743338481.0179415,33.0,0.0,0.04,16.79
1743338482.020943,33.0,0.0,0.04,16.85
1743338483.0211382,33.0,0.0,-0.16,16.84
1743338484.0242045,33.0,0.0,-0.16,16.76
1743338485.0274613,33.0,0.0,-0.16,16.73
1743338486.03133,33.0,0.0,-0.16,16.74
1743338487.0343003,33.0,0.0,-0.16,16.76
1743338488.034569,33.0,0.0,-0.16,16.83
1743338489.0376205,33.0,0.0,0.04,16.88
1743338490.0406,33.0,0.0,-0.16,16.8
1743338491.0444922,33.0,0.0,0.04,16.73
1743338492.0437365,33.0,0.0,-0.16,16.73
1743338493.0477746,33.0,0.0,-0.16,16.74
1743338494.050768,33.0,0.0,-0.16,16.79
1743338495.0537558,33.0,0.0,-0.16,16.86
1743338496.0540764,33.0,0.0,-0.16,16.82
1743338497.0571458,33.0,0.0,-0.16,16.76
1743338498.0611274,33.0,0.0,-0.16,16.75
1743338499.0640745,33.0,0.0,-0.16,16.75
1743338500.063349,33.0,0.0,-0.16,16.79
1743338501.0673285,33.0,0.0,-0.16,16.85
1743338502.070311,33.0,0.0,-0.16,16.83
1743338503.0733626,33.0,0.0,-0.16,16.75
1743338504.0734966,33.0,0.0,-0.16,16.73
1743338505.0765655,33.0,0.0,-0.16,16.73
1743338506.080736,33.0,0.0,-0.16,16.77
1743338507.0836108,33.0,0.0,-0.16,16.85
1743338508.0829403,33.0,0.0,-0.16,16.87
1743338509.086941,33.0,0.0,-0.16,16.8
1743338510.0899923,33.0,0.0,-0.16,16.75
1743338511.0930245,33.0,0.0,0.04,16.74
1743338512.0968397,33.06,0.0,-0.16,16.74
1743338513.0961258,33.0,0.0,-0.16,16.79
1743338514.1001337,33.0,0.0,-0.16,16.85
1743338515.103106,33.0,0.0,0.04,16.82
1743338516.106193,33.0,0.0,-0.16,16.74
1743338517.106354,33.0,0.0,-0.16,16.73
1743338518.1094036,33.0,0.0,-0.16,16.73
1743338519.1134026,33.0,0.0,0.04,16.77
1743338520.11638,33.0,0.0,-0.16,16.84
1743338521.1158233,33.0,0.0,-0.16,16.84
1743338522.1197762,33.0,0.0,-0.16,16.76
1743338523.1227984,33.0,0.0,0.04,16.75
1743338524.125911,33.0,0.0,-0.16,16.75
1743338525.1259713,33.0,0.0,-0.16,16.79
1743338526.1290913,33.0,0.0,0.04,16.86
1743338527.133099,33.0,0.0,-0.16,16.85
1743338528.1359959,33.0,0.0,0.04,16.76
1743338529.139048,33.0,0.0,-0.16,16.75
1743338530.1392925,33.0,0.0,0.04,16.75
1743338531.142286,33.0,0.0,-0.16,16.79
1743338532.1461937,33.0,0.0,-0.16,16.86
1743338533.1492062,33.0,0.0,-0.16,16.83
1743338534.1485956,33.0,0.0,-0.16,16.75
1743338535.1524937,33.0,0.0,-0.16,16.74
1743338536.1555457,33.0,0.0,-0.16,16.75
1743338537.1587212,33.0,0.0,0.04,16.81
1743338538.1588097,33.0,0.0,-0.16,16.87
1743338539.1619627,33.0,0.0,-0.16,16.8
1743338540.165837,33.0,0.0,-0.16,16.75
1743338541.1687522,33.0,0.0,-0.16,16.74
1743338542.1689625,33.0,0.0,-0.16,16.76
1743338543.1720195,33.0,0.0,-0.16,16.83
1743338544.1751757,33.0,0.0,-0.16,16.85
1743338545.1790297,33.0,0.0,-0.16,16.76
1743338546.18207,33.0,0.0,-0.16,16.74
1743338547.1815686,33.0,0.0,-0.16,16.75
1743338548.18544,33.0,0.0,-0.16,16.8
1743338549.1883771,33.0,0.0,-0.16,16.87
1743338550.1923366,33.0,0.0,-0.16,16.83
1743338551.1915557,33.0,0.0,-0.16,16.73
1743338552.1947658,33.0,0.0,-0.16,16.74
1743338553.1985824,33.0,0.0,-0.16,16.77
1743338554.201572,33.0,0.0,-0.16,16.86
1743338555.201776,33.0,0.0,-0.16,16.81
1743338556.2049675,33.0,0.0,-0.16,16.75
1743338557.208031,33.0,0.0,-0.16,16.75
1743338558.2118855,33.0,0.0,-0.16,16.8
1743338559.2111988,33.0,0.0,-0.16,16.88
1743338560.215223,33.0,0.0,-0.16,16.8
1743338561.2181928,33.0,0.0,-0.16,16.75
1743338562.2211146,33.0,0.0,0.04,16.74
1743338563.2251313,33.0,0.0,-0.16,16.82
1743338564.2243698,33.0,0.0,-0.16,16.87
1743338565.2276409,33.0,0.0,-0.16,16.76
1743338566.231415,33.0,0.0,-0.16,16.74
1743338567.2344048,33.0,0.0,-0.16,16.75
1743338568.2346294,33.0,0.0,-0.16,16.84
1743338569.237715,33.0,0.0,-0.16,16.81
1743338570.2407994,33.0,0.0,-0.16,16.73
1743338571.2447248,33.0,0.0,0.04,16.75
1743338572.2440035,33.0,0.0,-0.16,16.82
1743338573.2480464,33.0,0.0,-0.16,16.88
1743338574.2510436,33.0,0.0,-0.16,16.77
1743338575.2539706,33.0,0.0,0.04,16.75
1743338576.2542462,33.0,0.0,-0.16,16.8
1743338577.2573075,33.0,0.0,0.04,16.88
1743338578.261358,33.0,0.0,-0.16,16.77
1743338579.2642982,33.0,0.0,-0.36,16.77
1743338580.263503,33.0,0.0,-0.16,16.83
1743338581.267483,33.0,0.0,-0.16,16.86
1743338582.2705278,33.0,0.0,0.04,16.73
1743338583.2735481,33.0,0.0,0.04,16.74
1743338584.277473,33.0,0.0,-0.16,16.83
1743338585.2767594,33.0,0.0,-0.16,16.8
1743338586.2808857,33.0,0.0,-0.16,16.75
1743338587.283801,33.0,0.0,-0.16,16.79
1743338588.2867935,33.0,0.0,-0.16,16.89
1743338589.2870634,33.0,0.0,-0.16,16.76
1743338590.2901406,33.0,0.0,-0.16,16.76
1743338591.2932527,33.0,0.0,-0.16,16.84
1743338592.297011,33.0,0.0,-0.16,16.8
1743338593.2962644,33.0,0.0,-0.16,16.74
1743338594.3003092,33.06,0.0,-0.16,16.8
1743338595.3033054,33.0,0.0,-0.16,16.85
1743338596.3064506,33.0,0.0,-0.16,16.75
1743338597.3065856,33.0,0.0,-0.16,16.77
1743338598.3096492,33.0,0.0,-0.16,16.88
1743338599.3137136,33.0,0.0,-0.16,16.77
1743338600.3166072,33.0,0.0,-0.16,16.76
1743338601.319578,33.0,0.0,0.04,16.85
1743338602.3198147,33.0,0.0,0.04,16.79
1743338603.322887,33.0,0.0,0.04,16.73
1743338604.3271155,33.0,0.0,-0.16,16.75
1743338605.3298302,33.0,0.0,-0.16,16.81
1743338606.3292563,33.0,0.0,-0.16,16.74
1743338607.333209,33.0,0.0,-0.16,16.77
1743338608.336157,33.0,0.0,-0.56,16.86
1743338609.339339,33.0,0.0,-0.16,16.73
1743338610.339357,33.0,0.0,-0.16,16.73
1743338611.3424354,33.0,0.0,0.04,16.83
1743338612.3464508,33.0,0.0,0.04,16.73
1743338613.3495662,33.0,0.0,0.04,16.73
1743338614.3525584,33.0,0.0,-0.36,16.83
1743338615.3528717,33.0,0.0,-0.16,16.76
1743338616.3557081,33.0,0.0,0.04,16.71
1743338617.3596795,33.0,0.0,0.04,16.8
1743338618.3628364,33.0,0.0,0.04,16.77
1743338619.3620062,33.0,0.0,0.04,16.71
1743338620.3661237,33.0,0.0,-0.36,16.78
1743338621.3690944,33.0,0.0,0.04,16.81
1743338622.3721929,33.0,0.0,0.04,16.73
1743338623.3724115,33.0,0.0,0.04,16.75
1743338624.3754747,33.0,0.0,-0.16,16.86
1743338625.379346,33.0,0.0,0.04,16.73
1743338626.382389,33.0,0.0,0.04,16.74
1743338627.3853335,33.0,0.0,-0.16,16.85
1743338628.3854716,33.0,0.0,-0.16,16.75
1743338629.3887134,33.0,0.0,-0.16,16.73
1743338630.3924956,33.0,0.0,0.04,16.83
1743338631.395482,33.0,0.0,-0.16,16.77
1743338632.3949313,33.0,0.0,0.04,16.73
1743338633.3988826,33.0,0.0,-0.16,16.81
1743338634.4017708,33.0,0.0,-0.16,16.8
1743338635.405746,33.0,0.0,-0.16,16.73
1743338636.4049666,33.0,0.0,-0.16,16.77
1743338637.4082785,33.0,0.0,-0.36,16.83
1743338638.4121003,33.0,0.0,-0.16,16.72
1743338639.415132,33.0,0.0,-0.16,16.76
1743338640.4181929,33.0,0.0,-0.36,16.86
1743338641.4184299,33.0,0.0,-0.16,16.72
1743338642.421564,33.0,0.0,-0.16,16.74
1743338643.4253082,33.0,0.0,0.04,16.85
1743338644.4285066,33.0,0.0,-0.16,16.73
1743338645.4277394,33.0,0.0,-0.16,16.73
1743338646.4316869,33.0,0.0,-0.16,16.87
1743338647.4346905,33.0,0.0,-0.16,16.75
1743338648.4385717,33.0,0.0,-0.16,16.73
1743338649.4377916,33.0,0.0,-0.16,16.85
1743338650.4410098,33.0,0.0,-0.16,16.75
1743338651.4449186,33.0,0.0,-0.16,16.73
1743338652.447836,33.0,0.0,0.04,16.85
1743338653.448134,33.0,0.0,-0.16,16.77
1743338654.4511905,33.0,0.0,-0.16,16.74
1743338655.4543612,33.0,0.0,-0.16,16.85
1743338656.458181,33.0,0.0,0.04,16.76
1743338657.4612114,33.0,0.0,-0.16,16.74
1743338658.4614441,33.0,0.0,-0.16,16.86
1743338659.4644194,33.0,0.0,-0.16,16.75
1743338660.467378,33.0,0.0,-0.16,16.74
1743338661.471372,33.0,0.0,-0.16,16.86
1743338662.4706123,33.0,0.0,-0.16,16.73
1743338663.4738595,33.0,0.0,-0.16,16.76
1743338664.477708,33.0,0.0,-0.16,16.87
1743338665.4806583,33.0,0.0,-0.16,16.73
1743338666.4808614,33.0,0.0,-0.16,16.77
1743338667.4839222,33.0,0.0,-0.16,16.8
1743338668.4871402,33.0,0.0,-0.16,16.75
1743338669.490913,33.0,0.0,0.04,16.83
1743338670.4901206,33.0,0.0,-0.16,16.76
1743338671.4943602,33.0,0.0,0.04,16.72
1743338672.497233,33.0,0.0,-0.16,16.85
1743338673.5002005,33.0,0.0,-0.16,16.74
1743338674.504187,33.0,0.0,0.04,16.77
1743338675.50343,33.0,0.0,-0.16,16.86
1743338676.507587,33.0,0.0,-0.16,16.74
1743338677.5105298,33.0,0.0,-0.16,16.8
1743338678.5134742,33.0,0.0,-0.16,16.81
1743338679.5137591,33.0,0.0,0.04,16.76
1743338680.5168173,33.0,0.0,-0.16,16.87
1743338681.5198953,33.0,0.0,-0.16,16.75
1743338682.5237434,33.0,0.0,-0.16,16.77
1743338683.5229776,33.0,0.0,-0.16,16.82
1743338684.5269842,33.0,0.0,0.04,16.75
1743338685.5299873,33.0,0.0,-0.16,16.86
1743338686.5331223,33.0,0.0,-0.16,16.75
1743338687.533568,33.0,0.0,-0.36,16.77
1743338688.5363562,33.0,0.0,0.04,16.83
1743338689.5397053,32.94,0.0,-0.16,16.75
1743338690.5432913,33.0,0.0,0.04,16.86
1743338691.54626,33.0,0.0,-0.56,16.75
1743338692.5464973,33.0,0.0,0.04,16.78
1743338693.549776,33.0,0.0,-0.16,16.8
1743338694.5527241,33.0,0.0,-0.16,16.73
1743338695.5565407,33.0,0.0,-0.16,16.87
1743338696.555867,33.0,0.0,-0.16,16.75
1743338697.55993,33.0,0.0,-0.16,16.83
1743338698.562903,33.0,0.0,-0.16,16.78
